id;cnc_nb;visa_nb;title;movie_type;has_ad;movie_public
18646;2006993398;115167;SOUVENIRS D ENFANCE;COMEDIE DRAMATIQUE;;TP
18647;2006993453;116591;PAPRIKA;ANIMATION;;TP
18648;2006993463;115526;MON NOM EST TSOTSI;DRAME;;TP
18649;2006993467;115700;TAKESHIS;COMEDIE DRAMATIQUE;;TP
18650;2006993469;115784;ORIGINE;ANIMATION;;TP
18651;2006993476;115660;METAL: VOYAGE AU COEUR DE LA BETE;DOCUMENTAIRE;;TP
18652;2006993489;115831;4:30;DRAME;;TP
18653;2006993518;115707;FAMILIA;DRAME;;TP
18654;2006993520;115802;PUSHER;DRAME;;16
18655;2006993521;115803;PUSHER 2 : DU SANG SUR LES MAINS;DRAME;;16
18656;2006993522;115804;PUSHER 3 : L ANGE DE LA MORT;DRAME;;16
18657;2006993540;115817;CHOKER BALI;DRAME;;TP
18658;2006993561;116020;PASSAGES;DRAME;;TP
18659;2006993562;115764;WATER;COMEDIE DRAMATIQUE;;TP
18660;2006993573;114914;BLACK;DRAME;;TP
18661;2006993575;115763;ROSARIO;POLICIER;;12
18662;2006993576;115932;NAUSICAA DE LA VALLEE DU VENT;ANIMATION;;TP
18663;2006993578;116054;LES LOIS DE LA FAMILLE;COMEDIE;;TP
18664;2006993590;112753;CASSHERN;SCIENCE FICTION;;TPA
18665;2006993608;116017;LE LABYRINTHE DE PAN;DRAME;;12
18666;2006993612;115967;WOLF CREEK;HORREUR;;16A
18667;2006993615;116142;LE MAITRE D ARMES;AVENTURES;;TPA
18668;2006993618;115301;LA GUEULE QUE TU MERITES;COMEDIE;;TP
18669;2006993620;116084;SARAJEVO, MON AMOUR;DRAME;;TP
18670;2006993624;115892;LA METHODE;COMEDIE;;TP
18671;2006993659;115893;CITIZEN DOG;COMEDIE;;TP
18672;2006993677;116038;LA NONNE;HORREUR;;12
18673;2006993696;116407;MONGOLIAN PING PONG;COMEDIE;;TP
18674;2006993708;116384;SONGE D UNE NUIT D HIVER;DRAME;;TP
18675;2006993718;116441;USHPIZIN;COMEDIE DRAMATIQUE;;TP
18676;2006993730;116227;BAHIA, VILLE BASSE;DRAME;;12
18677;2006993782;116440;BETWEEN A SMILE AND A TEAR;DOCUMENTAIRE;;TP
18678;2006993802;116112;VIVRE DANS LA PEUR;DRAME;;TP
18679;2006993810;116488;PERHAPS LOVE;MUSICAL;;TP
18680;2006993831;116615;HORS JEU;COMEDIE DRAMATIQUE;;TP
18681;2006993849;116602;LE BOUDDHA DE BUENOS AIRES;COMEDIE DRAMATIQUE;;TP
18682;2006993854;116410;UNE JEUNESSE COMME AUCUNE AUTRE;DRAME;;TP
18683;2006993857;116501;ELSA ET FRED;COMEDIE;;TP
18684;2006993861;116588;EL MANARA;DRAME;;TP
18685;2006993866;116614;MADEINUSA;DRAME;;TP
18686;2006993872;116165;PRINCESAS;COMEDIE DRAMATIQUE;;TPA
18687;2006993928;116482;HONOR DE CAVALLERIA;DRAME;;TP
18688;2006993930;116725;ELECTION 2;THRILLER;;12
18689;2006993931;116724;ELECTION 1;THRILLER;;12
18690;2006993932;116587;10 CANOES, 150 LANCES ET 3 EPOUSES;AVENTURES;;TP
18691;2006993939;116609;LES PETITES FLEURS ROUGES;COMEDIE;;TP
18692;2006993943;116745;L EXAM;COMEDIE;;TP
18693;2006993947;116452;LE SALTIMBANQUE;COMEDIE;;TP
18694;2006993979;116088;LE PENSIONNAT;HORREUR;;TP
18695;2006993989;116929;LOFT;FANTASTIQUE;;TP
18696;2006993992;116713;SILENTIUM;THRILLER;;TPA
18697;2006993994;116844;JOURS D AOUT;DRAME;;TP
18698;2006994010;116751;LE VIOLON;DRAME;;TPA
18699;2007003008;110128;EN AVANT JEUNESSE;DRAME;;TP
18700;2007003014;111699;JACQUOU LE CROQUANT;DRAME;;TP
18701;2007003687;116076;LE DEUXIEME SOUFFLE;POLICIER;;TPA
18702;2007003875;097276;LA COMMUNE;HISTOIRE;;TP
18703;2007003881;113458;RUE SANTA FE;DOCUMENTAIRE;;TP
18704;2007003934;112262;LA GRAINE ET LE MULET;COMEDIE DRAMATIQUE;;TP
18705;2007070608;;DES JUGENT MENENT L ENQUETE;POLICIER;;
18706;2007070610;;LE PAYS DES COLONS;DOCUMENTAIRE;;
18707;2007070620;;LE REVE D ICARE;COMEDIE DRAMATIQUE;;
18708;2007070628;;PASSION DEFENSE;DRAME;;
18709;2007070631;;L HOMME DE L AIR;DRAME;;
18710;2007070632;;C EST FINI;DRAME;;
18711;2007070633;;EUX DEHORS, MOI DEDANS;DOCUMENTAIRE;;
18712;2007070663;;IT S NOT A GUN;DOCUMENTAIRE;;
18713;2007070666;;SE DIRE SE DEFAIRE;DRAME;;
18714;2007070668;;LA FEMME SANS TETE OU LA DANSE DU VENTRE;DRAME;;
18715;2007073023;107152;IL SERA UNE FOIS;COMEDIE DRAMATIQUE;;TP
18716;2007073050;114001;AVANT LE JOUR;COMEDIE DRAMATIQUE;;TP
18717;2007073087;116874;LE TEMPS DES NARCISSES;DRAME;;TP
18718;2007073108;110041;LE QUATRIEME MORCEAU DE LA FEMME COUPEE EN TROIS;DRAME;;TP
18719;2007073192;117319;URBI ET ORBI;ANIMATION;;TP
18720;2007073198;111930;NOCTURNES;DRAME;;TP
18721;2007073264;116838;LE CERCLE DES NOYES;DOCUMENTAIRE;;TP
18722;2007073307;117231;LE CRI DU SILENCE;DOCUMENTAIRE;;TP
18723;2007073318;117233;ESPEJO ROJO (ROUGE MIROIR);DOCUMENTAIRE;;TP
18724;2007073460;106829;LE PRESTIGE DE LA MORT;DRAME;;TP
18725;2007073470;109743;ECORCHES;THRILLER;;12
18726;2007073478;113522;LA LEON;DRAME;;TP
18727;2007073523;113964;FILMER ET PUNIR;DOCUMENTAIRE;;TP
18728;2007073528;118088;SONATE POUR UN FUGITIF;DRAME;;12A
18729;2007073578;117489;L HISTOIRE DE RICHARD O.;DRAME;;16
18730;2007073586;111350;MAX & CO;ANIMATION;;TP
18731;2007073713;111064;KATO KATO;DRAME;;TP
18732;2007073747;114849;CAP-VERT, MON AMOUR;DRAME;;TP
18733;2007073862;115520;ANGANO...ANGANO... - NOUVELLES DE MADAGASCAR -;DOCUMENTAIRE;;TP
18734;2007073866;108892;CE QUE MES YEUX ONT VU;THRILLER;;TP
18735;2007073933;111888;DANS LA VIE;DRAME;;TP
18736;2007073951;116942;SURVIVRE AVEC LES LOUPS;DRAME;;TP
18737;2007074019;116573;UNE VIE ETERNELLE;DOCUMENTAIRE;;TP
18738;2007079984;123457;EMILIE JOLIE;ANIMATION;;TP
18739;2007083000;112504;LES AMBITIEUX;DRAME;;TP
18740;2007083028;114825;J AI TRES MAL AU TRAVAIL;DOCUMENTAIRE;;TP
18741;2007083031;111979;JE CROIS QUE JE L AIME;COMEDIE DRAMATIQUE;;TP
18742;2007083037;097775;BLANCHE NEIGE LA SUITE;ANIMATION;;TPA
18743;2007083072;110579;L AVENIR EST AILLEURS;DOCUMENTAIRE;;TP
18744;2007083115;106674;CONTRE-ENQUETE;POLICIER;;TP
18745;2007083143;109945;J VEUX PAS QUE TU T EN AILLES;COMEDIE;;TP
18746;2007083145;117146;LE PAPIER NE PEUT PAS ENVELOPPER LA BRAISE;DOCUMENTAIRE;;TP
18747;2007083148;116847;NEW DELIRE;COMEDIE;;TP
18748;2007083157;112142;JE DETESTE LES ENFANTS DES AUTRES;COMEDIE;;TP
18749;2007083171;110063;LA REINE SOLEIL;ANIMATION;;TP
18750;2007083188;115927;MOMO LE DOYEN;DOCUMENTAIRE;;TP
18751;2007083190;115919;LE DEAL;COMEDIE;;TP
18752;2007083266;117436;SEGO & SARKO SONT DANS UN BATEAU;DOCUMENTAIRE;;TP
18753;2007083310;114262;13 M2;COMEDIE DRAMATIQUE;;TP
18754;2007083326;111584;HEROS FRAGILES;DOCUMENTAIRE;;TP
18755;2007083331;106191;PUR WEEK END;COMEDIE;;TP
18756;2007083332;111962;LE PETIT ROI MACIUS;ANIMATION;;TP
18757;2007083335;117870;JE T AIME, MOI NON PLUS;DOCUMENTAIRE;;TP
18758;2007083336;107324;LE RIDEAU DE SUCRE;DOCUMENTAIRE;;TP
18759;2007083338;107127;NO BODY IS PERFECT;DOCUMENTAIRE;;16A
18760;2007083384;109379;ON DIRAIT QUE...;DOCUMENTAIRE;;TP
18761;2007083396;111935;ECOUTE LE TEMPS;DRAME;;TP
18762;2007083414;115006;ET TOI T ES SUR QUI?;COMEDIE;;TP
18763;2007083415;117100;L AMOUR EXISTE;DOCUMENTAIRE;;TP
18764;2007083419;107336;LES YEUX BANDES;DRAME;;TP
18765;2007083422;117875;TROIS BAISERS ET 1000 DE PLUS;COMEDIE DRAMATIQUE;;TP
18766;2007083438;113406;LA MAISON JAUNE;DRAME;;TP
18767;2007083448;115952;STEAK;COMEDIE;;TP
18768;2007083454;115611;A L INTERIEUR;HORREUR;;16
18769;2007083489;115756;TEL PERE, TELLE FILLE;COMEDIE;;TP
18770;2007083522;114190;LES MEDUSES;COMEDIE DRAMATIQUE;;TP
18771;2007083527;117178;LE CHIEN;COMEDIE DRAMATIQUE;;TPA
18772;2007083531;118210;ENFANCES;COMEDIE DRAMATIQUE;;TP
18773;2007083537;114934;NAISSANCE DES PIEUVRES;COMEDIE DRAMATIQUE;;TP
18774;2007083551;109783;LES PRISONNIERS DE BECKETT;DOCUMENTAIRE;;TP
18775;2007083560;108122;LA FACE CACHEE;DRAME;;TP
18776;2007083590;112636;DEUX VIES....PLUS UNE;COMEDIE DRAMATIQUE;;TP
18777;2007083592;117087;13 FRENCH STREET;THRILLER;;TP
18778;2007083600;116487;LES FEMMES DU MONT ARARAT;DOCUMENTAIRE;;TP
18779;2007083602;112980;LE BLUES DE L ORIENT;DOCUMENTAIRE;;TP
18780;2007083618;115741;DETROMPEZ -VOUS !;COMEDIE;;TP
18781;2007083629;116028;L AGE D HOMME;DRAME;;TP
18782;2007083630;116485;FAR NORTH;AVENTURES;;TPA
18783;2007083666;114068;L INVITE;COMEDIE;;TP
18784;2007083671;116053;NUAGE;FANTASTIQUE;;TP
18785;2007083676;114430;SI J ETAIS TOI;DRAME;;TP
18786;2007083716;115675;24 MESURES;COMEDIE DRAMATIQUE;;TP
18787;2007083729;117305;PARANOID PARK;COMEDIE DRAMATIQUE;;TP
18788;2007083764;114256;MON MEILLEUR ENNEMI;DOCUMENTAIRE;;TP
18789;2007083766;113882;LE THEATRE DES OPERATIONS;DOCUMENTAIRE;;TP
18790;2007083780;112570;REVES DE POUSSIERE;DRAME;;TP
18791;2007083802;111146;NOCTURNA;ANIMATION;;TP
18792;2007083805;113190;SI C ETAIT LUI...;COMEDIE;;TP
18793;2007083817;117796;57000 KM ENTRE NOUS;COMEDIE DRAMATIQUE;;TP
18794;2007083857;113883;VOLEURS DE CHEVAUX;THRILLER;;TP
18795;2007083863;117137;CE SOIR JE DORS CHEZ TOI;COMEDIE;;TP
18796;2007083893;118934;CHRONIQUE DE 2005;COMEDIE DRAMATIQUE;;TP
18797;2007083908;115183;TOUS A L OUEST;ANIMATION;;TP
18798;2007083945;111958;LES ANIMAUX AMOUREUX;DOCUMENTAIRE;;TP
18799;2007083962;117595;LA VISITE DE LA FANFARE;DRAME;;TP
18800;2007083988;114201;PEUR(S) DU NOIR;ANIMATION;;TPA
18801;2007084011;118116;MEDEE MIRACLE;DRAME;;TP
18802;2007084066;104177;CHASSEURS DE DRAGONS;ANIMATION;;TP
18803;2007084067;119140;ELLE S APPELLE SABINE;DOCUMENTAIRE;;TP
18804;2007084074;111728;L HOMME QUI MARCHE;DRAME;;TP
18805;2007084086;113076;OU AVAIS-JE LA TETE ?;COMEDIE;;TP
18806;2007090602;;ALICE;EXPERIMENTAL;;
18807;2007090603;;WHITE DIAMOND;DOCUMENTAIRE;;
18808;2007093003;111030;J AURAIS VOULU ETRE UN DANSEUR;COMEDIE DRAMATIQUE;;TP
18809;2007093005;116639;LE PRIX DE L OR;DOCUMENTAIRE;;TP
18810;2007093017;110697;LA VALLEE DES FLEURS;COMEDIE DRAMATIQUE;;TP
18811;2007093029;115208;LE SERPENT;THRILLER;;TPA
18812;2007093032;108057;PARS VITE ET REVIENS TARD;POLICIER;;TP
18813;2007093040;114468;DANSE AVEC LUI;COMEDIE DRAMATIQUE;;TP
18814;2007093042;113784;THE BACKWOODS;HORREUR;;12
18815;2007093044;114996;LES CLIMATS;DRAME;;TP
18816;2007093046;111821;02;DRAME;;TP
18817;2007093053;114765;DIALOGUE AVEC MON JARDINIER;COMEDIE;;TP
18818;2007093054;114850;MOLIERE;COMEDIE;;TP
18819;2007093055;113236;MON FRERE SE MARIE;COMEDIE DRAMATIQUE;;TP
18820;2007093057;116758;BY THE WAYS, A JOURNEY WITH WILLIAM EGGLESTON;DOCUMENTAIRE;;TP
18821;2007093066;114173;SI LE VENT SOULEVE LES SABLES;DRAME;;TP
18822;2007093083;111803;LA MOME;HISTOIRE;;TP
18823;2007093085;113663;HANNIBAL LECTER : LES ORIGINES DU MAL;DRAME;;12A
18824;2007093094;113291;LA NUIT DES TOURNESOLS;THRILLER;;TPA
18825;2007093097;111025;C EST GRADIVA QUI VOUS APPELLE;DRAME;;12
18826;2007093103;104275;VOLEM RIEN FOUTRE AL PAIS;DOCUMENTAIRE;;TP
18827;2007093106;114654;ITCHKERI KENTI - LES FILS DE L ITCHKERIE;DOCUMENTAIRE;;TP
18828;2007093113;115807;TAXI 4;AVENTURES;;TP
18829;2007093118;115722;DEMANDEZ LA PERMISSION AUX ENFANTS!;COMEDIE;;TP
18830;2007093121;116310;CHRISTIAN;DRAME;;TP
18831;2007093127;113195;MICHOU D AUBER;COMEDIE DRAMATIQUE;;TP
18832;2007093129;116463;OXALA, QUETE SUR LES CHEMINS DE LA MEMOIRE;DOCUMENTAIRE;;TP
18833;2007093144;114880;LE DIREKTOR;COMEDIE;;TP
18834;2007093151;114511;J ATTENDS QUELQU UN;COMEDIE;;TP
18835;2007093152;114318;MA PLACE AU SOLEIL;DRAME;;TP
18836;2007093155;110466;MORITURI;POLICIER;;TP
18837;2007093165;115484;LE CANDIDAT;THRILLER;;TP
18838;2007093166;112821;LA TETE DE MAMAN;COMEDIE DRAMATIQUE;;TP
18839;2007093167;113324;LES TEMOINS;DRAME;;TP
18840;2007093169;114661;IRINA PALM;COMEDIE DRAMATIQUE;;TPA
18841;2007093174;114297;ENSEMBLE, C EST TOUT;COMEDIE DRAMATIQUE;;TP
18842;2007093176;113500;LES LIP, L IMAGINATION AU POUVOIR;DOCUMENTAIRE;;TP
18843;2007093182;112592;ANTONIO VIVALDI, UN PRINCE A VENISE;DRAME;;TP
18844;2007093183;110256;GOLDEN DOOR;HISTOIRE;;TP
18845;2007093187;095782;ANGEL;COMEDIE DRAMATIQUE;;TP
18846;2007093193;113257;LA DERNIERE LEGION;AVENTURES;;TP
18847;2007093199;113920;FRAGILE(S);DRAME;;TP
18848;2007093208;116366;NEWS FROM HOME NEWS FROM HOUSE;DOCUMENTAIRE;;TP
18849;2007093210;114445;CE QUE JE SAIS DE LOLA;DRAME;;TP
18850;2007093211;112545;DANS LES CORDES;DRAME;;TP
18851;2007093213;112642;LE PRIX A PAYER;COMEDIE;;TP
18852;2007093215;113282;JEAN DE LA FONTAINE, LE DEFI;HISTOIRE;;TP
18853;2007093217;112817;LA BETE DANS LE COEUR;DRAME;;TPA
18854;2007093223;110946;NE TOUCHEZ PAS LA HACHE;COMEDIE DRAMATIQUE;;TP
18855;2007093224;114193;L AMI DE LA FAMILLE;DRAME;;TP
18856;2007093228;115097;GOODBYE BAFANA;DRAME;;TP
18857;2007093236;114906;EL CUSTODIO;DRAME;;TP
18858;2007093237;115664;HELLPHONE;COMEDIE;;TP
18859;2007093248;114160;ANNA M.;DRAME;;TPA
18860;2007093256;117023;L AMAZONE CANDIDATE;DOCUMENTAIRE;;TP
18861;2007093262;113602;LOVE ET SES PETITS DESASTRES;COMEDIE;;TP
18862;2007093265;115506;BOXES;COMEDIE;;TP
18863;2007093286;113860;AVANT QUE J OUBLIE;DRAME;;12A
18864;2007093292;108080;TRES BIEN, MERCI;COMEDIE DRAMATIQUE;;TP
18865;2007093301;115310;UV;THRILLER;;TP
18866;2007093302;116977;ENTRE LES LIGNES;COMEDIE;;TP
18867;2007093329;115752;GOMEZ CONTRE TAVARES;COMEDIE;;TP
18868;2007093330;113303;APRES LUI;DRAME;;TP
18869;2007093334;109468;LA DISPARUE DE DEAUVILLE;POLICIER;;TP
18870;2007093337;115390;I DON T WANT TO SLEEP ALONE;MUSICAL;;TP
18871;2007093348;107387;SEMPRE VIVU !;DRAME;;TP
18872;2007093361;115668;LE MAS DES ALOUETTES;DRAME;;TPA
18873;2007093364;114674;UNE VIEILLE MAITRESSE;DRAME;;TP
18874;2007093365;116617;LES CHANSONS D AMOUR;COMEDIE;;TP
18875;2007093373;116877;LE SCAPHANDRE ET LE PAPILLON;DRAME;;TP
18876;2007093376;114031;MADE IN JAMAICA;DOCUMENTAIRE;;TP
18877;2007093378;109661;HEROS;THRILLER;;TP
18878;2007093401;112904;PERSEPOLIS;ANIMATION;OUI;TP
18879;2007093403;117314;PLAY;DRAME;;TP
18880;2007093406;117212;TETE D OR;COMEDIE DRAMATIQUE;;TP
18881;2007093418;114608;L AVOCAT DE LA TERREUR;DOCUMENTAIRE;;TP
18882;2007093427;116008;UN ROMAN POLICIER;DRAME;;TP
18883;2007093428;112808;VENT MAUVAIS;DRAME;;TP
18884;2007093434;118111;KINGS OF THE WORLD;DOCUMENTAIRE;;TP
18885;2007093436;115336;AVOUE QUE TU MENS;DRAME;;TP
18886;2007093449;111450;AMERICAN VERTIGO;DOCUMENTAIRE;;TP
18887;2007093450;117251;L INCONNUE;DRAME;;12A
18888;2007093453;117606;ISHUMARS, LES ROCKERS OUBLIES DU DESERT;DOCUMENTAIRE;;TP
18889;2007093456;116299;ROMAN DE GARE;POLICIER;;TP
18890;2007093457;118179;THIS IS ENGLAND;DRAME;;TPA
18891;2007093480;115533;CARAMEL;COMEDIE DRAMATIQUE;;TP
18892;2007093484;115569;2 DAYS IN PARIS;COMEDIE;;TP
18893;2007093497;115546;LA FILLE COUPEE EN DEUX;DRAME;;TP
18894;2007093500;118328;HOT FUZZ;POLICIER;;TP
18895;2007093505;118310;HALF MOON;COMEDIE DRAMATIQUE;;TP
18896;2007093506;111242;DELICE PALOMA;COMEDIE DRAMATIQUE;;TP
18897;2007093509;116994;EN SOUVENIR DE NOUS;DRAME;;TP
18898;2007093521;116205;CARTOUCHES GAULOISES;DRAME;;TP
18899;2007093538;113540;L ENNEMI INTIME;GUERRE;;TP
18900;2007093542;118174;MIENTRAS TANTO;COMEDIE DRAMATIQUE;;TP
18901;2007093543;111585;LE FILS DE L EPICIER;COMEDIE;;TP
18902;2007093554;114974;LES FOURMIS ROUGES;DRAME;;TP
18903;2007093566;112877;NOS RETROUVAILLES;DRAME;;TP
18904;2007093568;116427;LA MAISON;DRAME;;TP
18905;2007093570;113489;3 AMIS;COMEDIE;;TP
18906;2007093574;115382;BOARDING GATE;THRILLER;;TPA
18907;2007093576;114042;LA VIE D ARTISTE;COMEDIE;;TP
18908;2007093580;117488;LE BRAHMANE DU KOMINTERN;DOCUMENTAIRE;;TP
18909;2007093582;118311;LE CIEL DE SUELY;COMEDIE DRAMATIQUE;;TPA
18910;2007093584;112709;LES AMOURS D ASTREE ET DE CELADON;DRAME;;TP
18911;2007093585;116327;MON FRERE EST FILS UNIQUE;COMEDIE;;TP
18912;2007093601;115965;SON OF RAMBOW;COMEDIE DRAMATIQUE;;TP
18913;2007093604;116930;UN HOMME PERDU;DRAME;;TPA
18914;2007093609;116082;L HEURE ZERO;POLICIER;;TP
18915;2007093610;113910;LE COEUR DES HOMMES 2;COMEDIE DRAMATIQUE;;TP
18916;2007093615;112985;TOUT EST PARDONNE;DRAME;;TP
18917;2007093654;111135;COW BOY;COMEDIE;;TP
18918;2007093655;113621;LA QUESTION HUMAINE;DRAME;;TP
18919;2007093656;115801;LA VERITE OU PRESQUE;COMEDIE;;TP
18920;2007093675;113167;CHARLY;DRAME;;TP
18921;2007093682;116045;L AGE DES TENEBRES;COMEDIE;;TP
18922;2007093688;114637;LAGERFELD CONFIDENTIEL;DOCUMENTAIRE;;TP
18923;2007093696;115601;REGARDE MOI;COMEDIE DRAMATIQUE;;TP
18924;2007093697;118225;ALEXANDRA;DRAME;;TP
18925;2007093699;115971;SA MAJESTE MINOR;COMEDIE;;TP
18926;2007093711;118113;LA PART DES ANGES;COMEDIE;;TP
18927;2007093712;116734;LES TOITS DE PARIS;DRAME;;TP
18928;2007093715;101080;99 FRANCS;COMEDIE;;TPA
18929;2007093718;115139;UN SECRET;DRAME;;TP
18930;2007093720;115833;MISTER LONELY;DRAME;;TP
18931;2007093721;115665;SANS MOI;DRAME;;TP
18932;2007093732;114464;LE PREMIER CRI;DOCUMENTAIRE;;TP
18933;2007093737;112626;IL VA PLEUVOIR SUR CONAKRY;DRAME;;TP
18934;2007093754;116133;A COTE;DOCUMENTAIRE;;TP
18935;2007093757;114575;PROMETS MOI;DRAME;;TP
18936;2007093765;115514;THE INNER LIFE OF MARTIN FROST;COMEDIE DRAMATIQUE;;TP
18937;2007093769;116958;LA CHAMBRE DES MORTS;POLICIER;;12
18938;2007093770;116661;LE CHAOS;COMEDIE DRAMATIQUE;;TP
18939;2007093778;101250;LE DERNIER GANG;POLICIER;;TP
18940;2007093793;112807;TEHILIM;DRAME;;TP
18941;2007093794;115909;CHACUN SON CINEMA;COMEDIE DRAMATIQUE;;TP
18942;2007093797;116414;L AUBERGE ROUGE;DRAME;;TP
18943;2007093809;108765;LES SAIGNANTES;THRILLER;;TP
18944;2007093810;112167;CHRYSALIS;THRILLER;;12
18945;2007093824;110893;VOUS ETES DE LA POLICE ?;POLICIER;;TP
18946;2007093830;108522;DARLING;DRAME;;TPA
18947;2007093845;118653;LES BALLETS DE CI DE LA;DOCUMENTAIRE;;TP
18948;2007093847;111759;LA FRANCE;DRAME;;TP
18949;2007093848;117174;SOUS LES BOMBES;DRAME;;TP
18950;2007093849;119160;NEVER FOREVER;DRAME;;TP
18951;2007093851;114448;FAUT QUE CA DANSE !;COMEDIE DRAMATIQUE;;TP
18952;2007093864;117765;L HOMME SANS AGE;DRAME;;TP
18953;2007093873;115567;LES DEUX MONDES;COMEDIE;;TP
18954;2007093877;115793;FROZEN DAYS;THRILLER;;TP
18955;2007093880;109445;ACTRICES;COMEDIE DRAMATIQUE;;TP
18956;2007093882;115813;UN BAISER S IL VOUS PLAIT !;COMEDIE;;TP
18957;2007093905;115618;MA VIE N EST PAS UNE COMEDIE ROMANTIQUE;COMEDIE;;TP
18958;2007093910;114665;ULZHAN;DRAME;;TP
18959;2007093913;116975;LE PREMIER VENU;DRAME;;TP
18960;2007093918;112235;COULEURS D ORCHESTRE;DOCUMENTAIRE;;TP
18961;2007093919;112281;CAPITAINE ACHAB;AVENTURES;;TP
18962;2007093928;113542;NOUS, LES VIVANTS;COMEDIE;;TP
18963;2007093930;115082;LE RENARD ET L ENFANT;AVENTURES;;TP
18964;2007093937;119158;XXY;DRAME;;TPA
18965;2007093938;116001;LES HAUTS MURS;DRAME;;TP
18966;2007093941;116755;DESERT DREAM, HYAZGAR;DRAME;;TP
18967;2007093946;115946;LUMIERE SILENCIEUSE;DRAME;;TP
18968;2007093948;115977;COMME TON PERE;DRAME;;TP
18969;2007093949;114676;LA CLEF;THRILLER;;TPA
18970;2007093954;115975;BIG CITY;WESTERN;;TP
18971;2007093956;115020;UNE JOURNEE;DRAME;;TP
18972;2007093957;114678;J AI TOUJOURS REVE D ETRE UN GANGSTER;COMEDIE DRAMATIQUE;;TP
18973;2007093972;113393;FRANCAIS POUR DEBUTANT;COMEDIE;;TP
18974;2007093987;117258;EDEN LOG;FANTASTIQUE;;12
18975;2007094000;115852;RIPARO;DRAME;;TP
18976;2007094050;112607;LE TUEUR;THRILLER;;TP
18977;2007094057;112416;DIDINE;COMEDIE;;TP
18978;2007094059;111333;WELCOME EUROPA;DOCUMENTAIRE;;TP
18979;2007094065;114862;LA JEUNE FILLE ET LES LOUPS;DRAME;;TP
18980;2007094069;105658;FARO, LA REINE DES EAUX;COMEDIE DRAMATIQUE;;TP
18981;2007094072;114426;FRONTIERES;THRILLER;;16A
18982;2007094087;115800;LA FABRIQUE DES SENTIMENTS;COMEDIE DRAMATIQUE;;TP
18983;2007203077;116933;INLAND EMPIRE;THRILLER;;TPA
18984;2007203358;117523;ZODIAC;THRILLER;;TPA
18985;2007203379;117897;PIRATES DES CARAIBES, JUSQU AU BOUT DU MONDE;AVENTURES;;TP
18986;2007203467;118076;RAISONS D ETAT;THRILLER;;TP
18987;2007203740;118846;L ASSASSINAT DE JESSE JAMES PAR LE LACHE ROBERT FORD;WESTERN;;TP
18988;2007203890;119113;AMERICAN GANGSTER;DRAME;;TPA
18989;2007204039;119364;INTO THE WILD;AVENTURES;;TP
18990;2007204051;119352;LUST, CAUTION;THRILLER;;12
18991;2007270667;;OUT - NAISSANCE D UNE REVOLUTIONNAIRE;DOCUMENTAIRE;;
18992;2007270672;;BLACK NATION QUEER NATION;DOCUMENTAIRE;;
18993;2007273464;118091;OLD JOY;DRAME;;TP
18994;2007273772;118968;JAMAIS PLUS;DOCUMENTAIRE;;TP
18995;2007273800;118974;SHTETLS;DOCUMENTAIRE;;TP
18996;2007280585;;LET S TALK ABOUT SEX;DRAME;;
18997;2007283059;116889;BOY CULTURE;DRAME;;12
18998;2007283075;116851;PUCCINI ET MOI;COMEDIE;;TP
18999;2007283096;115482;BOSS N UP;COMEDIE DRAMATIQUE;;TPA
19000;2007283142;116024;JUSTE UNE FOIS !;COMEDIE DRAMATIQUE;;TP
19001;2007283158;117268;HYPERTENSION;THRILLER;;12
19002;2007283197;117241;BIG MOVIE;COMEDIE;;TP
19003;2007283252;117679;JESUS CAMP;DOCUMENTAIRE;;TP
19004;2007283263;117301;IDIOCRACY;COMEDIE;;TP
19005;2007283324;117565;HITCHER;THRILLER;;16
19006;2007283452;118186;MURDERBALL;DOCUMENTAIRE;;TP
19007;2007283487;118090;MOTEL;THRILLER;;12
19008;2007283488;116760;DEAD OR ALIVE;AVENTURES;;TP
19009;2007283492;118212;ALERTE A MIAMI;COMEDIE;;TP
19010;2007283526;118344;DREAMLAND;DRAME;;TP
19011;2007283532;118316;YOU KILL ME;COMEDIE;;TP
19012;2007283559;118302;LES SIMPSON-LE FILM;ANIMATION;;TP
19013;2007283583;118549;HOT ROD;AVENTURES;;TP
19014;2007283611;118593;INTERVIEW;DRAME;;TP
19015;2007283643;118383;L ECOLE PATERNELLE 2;COMEDIE;;TP
19016;2007283662;118780;SHOOT EM UP;AVENTURES;;12
19017;2007283691;118140;LES ROIS DE LA GLISSE;ANIMATION;;TP
19018;2007283714;118795;EL CORTEZ;THRILLER;;TP
19019;2007283749;118971;GENOCIDE;DOCUMENTAIRE;;TP
19020;2007283751;119016;FOR YOUR CONSIDERATION;COMEDIE;;TP
19021;2007283860;119130;DEAD SILENCE;HORREUR;;12
19022;2007283952;119151;SAW 4;THRILLER;;16A
19023;2007283996;119317;THE RETURN;THRILLER;;12
19024;2007293002;116951;HOLLYWOODLAND;THRILLER;;TP
19025;2007293012;116543;LA NUIT AU MUSEE;COMEDIE;;TP
19026;2007293016;116771;FUR;DRAME;;TP
19027;2007293020;116789;A LA RECHERCHE DU BONHEUR;COMEDIE DRAMATIQUE;;TP
19028;2007293023;117564;P.S. I LOVE YOU;COMEDIE DRAMATIQUE;;TP
19029;2007293025;115210;L ILLUSIONNISTE;FANTASTIQUE;;TP
19030;2007293039;116965;LE PETIT MONDE DE CHARLOTTE;AVENTURES;;TP
